age,gender,weight_kg,bmi,calories,protein_ratio,water_liters,workout_minutes,workout_days,workout_intensity,fitness_score
49,Female,66.2,29.3,2538.0,0.37,3.6,58,1,2,68.3
50,Female,65.3,19.3,2269.0,0.39,2.2,43,2,2,76.9
19,Male,46.7,23.4,2648.0,0.16,2.9,63,3,2,92.3
50,Female,60.3,20.5,1965.0,0.32,3.4,41,1,3,90.9
50,Female,81.8,23.2,1810.0,0.38,2.7,37,1,3,86.1
58,Female,64.6,20.3,1675.0,0.13,3.6,6,5,2,77.1
30,Female,51.0,24.3,2576.0,0.22,1.8,58,5,2,79.6
47,Male,59.9,25.3,2470.0,0.38,3.3,68,4,2,91.6
50,Female,73.6,29.6,2120.0,0.16,3.9,69,5,3,83.6
30,Female,73.4,21.6,2290.0,0.38,2.3,48,1,1,77.2
43,Male,67.1,30.5,2521.0,0.26,2.4,77,0,2,68.7
39,Female,63.1,20.8,2143.0,0.13,1.7,10,4,3,85.6
56,Female,56.0,23.0,1672.0,0.23,3.1,1,4,2,65.1
19,Female,73.7,31.1,1676.0,0.2,2.9,26,2,2,69.5
55,Female,78.4,35.6,1872.0,0.18,1.6,15,2,2,38.1
56,Male,82.9,30.7,2231.0,0.26,3.4,63,0,2,61.5
43,Female,58.9,23.1,1918.0,0.25,3.6,65,3,3,86.7
63,Male,83.7,26.1,2510.0,0.24,3.8,48,5,3,99.6
32,Female,69.4,26.7,1818.0,0.13,2.9,89,5,2,84.4
51,Female,70.3,25.4,1992.0,0.34,2.6,15,0,1,55.0
59,Female,78.9,20.0,1654.0,0.24,3.7,72,4,2,91.6
61,Male,64.6,24.9,2066.0,0.35,2.5,51,2,1,84.5
57,Female,48.4,22.0,2202.0,0.35,3.1,72,0,1,73.5
28,Female,77.0,20.1,2523.0,0.2,3.0,4,2,3,85.0
20,Male,73.5,22.8,2236.0,0.1,2.4,35,0,2,90.4
23,Male,66.4,25.3,2422.0,0.37,1.7,6,5,1,76.9
26,Male,76.2,28.0,2502.0,0.33,1.6,60,0,3,82.5
23,Male,78.3,23.0,2318.0,0.13,2.6,28,1,3,86.9
26,Female,54.9,23.7,1931.0,0.31,2.7,66,0,3,83.3
56,Female,70.2,27.2,2321.0,0.11,3.6,29,2,3,71.7
48,Female,47.2,24.3,2646.0,0.11,2.5,39,0,1,57.6
49,Female,68.8,25.5,2106.0,0.26,2.2,30,3,2,67.5
58,Male,66.3,24.3,2366.0,0.13,2.7,47,5,1,88.8
29,Female,74.9,24.8,2359.0,0.39,2.1,5,5,2,78.4
25,Female,59.3,19.7,2089.0,0.37,1.7,61,1,1,69.7
25,Female,65.8,24.5,2481.0,0.29,1.8,28,0,3,72.7
45,Female,37.8,29.7,2085.0,0.12,2.3,8,3,3,54.6
37,Male,75.6,24.7,2336.0,0.2,1.5,53,2,2,76.5
64,Female,69.1,20.7,2128.0,0.21,2.1,83,6,2,99.8
24,Female,70.9,29.9,2213.0,0.24,3.5,10,6,3,84.1
28,Female,55.1,26.9,2480.0,0.15,2.1,18,3,2,58.9
37,Male,74.0,27.1,1616.0,0.27,1.8,73,5,2,79.4
33,Male,86.5,27.0,2385.0,0.23,3.9,4,1,1,76.0
21,Female,68.2,19.5,2412.0,0.38,3.1,86,2,3,100.0
23,Female,76.5,26.6,2028.0,0.38,1.7,69,6,3,100.0
39,Female,61.3,29.5,2191.0,0.27,1.7,17,0,2,59.0
43,Male,69.2,22.1,1907.0,0.29,3.0,20,0,2,87.0
20,Female,54.7,16.3,1960.0,0.14,2.9,14,3,2,78.4
58,Female,77.9,25.5,2281.0,0.17,1.7,58,0,1,57.3
59,Female,71.6,24.1,2988.0,0.37,2.1,73,6,1,78.3
31,Male,57.8,17.8,2399.0,0.31,3.8,5,2,1,76.8
28,Female,62.0,26.4,1946.0,0.16,2.9,23,6,2,85.3
35,Female,70.6,26.1,2433.0,0.27,2.6,59,5,1,83.7
29,Male,79.2,18.1,2374.0,0.38,2.1,27,2,2,75.4
40,Male,84.8,31.6,1682.0,0.2,1.8,73,0,2,53.2
29,Female,68.7,27.0,2105.0,0.16,2.5,22,3,3,75.4
30,Male,56.4,16.4,2157.0,0.38,3.8,78,0,2,90.6
42,Female,72.4,27.3,2235.0,0.24,1.6,45,5,2,81.9
62,Male,87.8,27.2,2191.0,0.23,4.0,36,4,3,81.5
36,Male,53.8,29.7,2244.0,0.18,2.0,13,0,3,59.3
63,Female,60.5,21.5,1919.0,0.37,2.5,47,1,1,77.7
53,Female,76.1,27.3,2102.0,0.35,1.6,77,0,2,61.8
62,Female,71.5,23.1,2120.0,0.22,3.0,70,5,2,93.3
25,Male,64.5,21.8,2548.0,0.11,2.7,35,4,2,98.1
46,Female,72.2,20.5,1991.0,0.23,3.2,81,1,3,95.0
49,Female,79.8,16.4,2127.0,0.15,2.9,59,3,1,76.8
61,Female,69.0,26.2,2093.0,0.14,2.5,53,1,1,61.4
35,Female,68.1,22.9,2676.0,0.22,3.3,78,2,1,82.0
23,Female,75.9,13.1,2400.0,0.13,1.6,62,5,3,84.5
35,Male,67.3,24.3,1920.0,0.39,2.9,47,4,2,91.1
36,Female,81.4,28.6,2319.0,0.11,1.8,21,2,2,61.2
39,Female,90.3,18.8,1897.0,0.22,2.6,42,2,2,68.3
54,Male,61.1,21.1,2278.0,0.15,3.5,40,6,1,90.6
49,Female,57.5,25.8,2610.0,0.31,1.9,16,1,1,57.4
58,Female,73.7,13.8,1613.0,0.12,3.8,62,1,3,61.7
20,Female,57.1,21.9,1898.0,0.26,3.7,89,2,1,98.4
45,Female,57.0,25.4,2247.0,0.33,2.5,78,5,3,100.0
27,Female,49.5,21.8,2081.0,0.39,1.5,17,3,3,82.6
52,Male,66.2,18.8,2264.0,0.31,3.5,71,0,2,87.9
46,Male,69.7,19.0,2175.0,0.13,3.7,2,0,2,70.9
32,Male,64.8,17.6,1696.0,0.13,1.9,53,4,2,83.1
50,Female,83.9,21.5,2387.0,0.32,3.8,13,1,1,73.2
24,Male,83.2,28.2,1800.0,0.16,3.8,33,0,3,86.1
29,Female,89.3,33.4,2262.0,0.23,2.7,0,3,2,59.0
47,Female,70.5,24.1,2064.0,0.39,3.5,47,4,2,93.5
38,Female,81.8,27.1,2920.0,0.35,2.6,9,5,1,67.4
48,Male,73.1,20.2,2164.0,0.35,2.9,82,1,3,100.0
41,Male,72.1,15.6,2305.0,0.36,2.3,10,0,3,62.0
37,Male,65.3,31.4,2366.0,0.29,1.9,65,2,2,64.1
54,Female,47.4,21.6,2301.0,0.32,3.4,2,3,3,90.8
21,Male,76.4,26.9,2192.0,0.21,1.5,14,6,3,92.9
45,Female,81.5,24.6,1903.0,0.4,2.9,58,3,1,87.3
61,Male,54.7,28.0,2166.0,0.18,3.7,63,1,2,69.4
37,Male,69.9,27.8,1640.0,0.28,2.1,46,5,2,79.2
41,Female,79.9,25.1,2346.0,0.18,2.3,1,3,2,64.5
49,Female,66.4,25.6,3076.0,0.13,3.0,29,1,1,57.9
58,Male,81.9,28.9,2253.0,0.27,2.1,37,3,3,87.7
53,Male,68.6,22.4,2302.0,0.21,3.6,4,6,2,94.2
51,Male,64.7,30.2,1734.0,0.27,2.4,5,0,2,54.4
53,Female,82.5,21.2,1955.0,0.27,3.0,4,6,1,72.4
19,Female,60.7,24.3,2468.0,0.26,2.1,11,5,2,85.6
32,Male,62.8,26.5,1766.0,0.14,1.6,3,6,2,76.5
51,Male,61.0,17.5,1982.0,0.23,1.9,23,1,2,62.7
53,Female,58.6,29.5,2370.0,0.34,1.6,24,3,2,61.4
23,Male,71.5,25.9,2443.0,0.19,2.7,25,0,1,71.8
56,Female,64.9,37.2,2167.0,0.23,3.0,54,5,2,70.8
59,Female,74.9,32.3,2237.0,0.25,1.6,45,0,2,45.2
29,Female,52.7,24.0,2236.0,0.36,1.7,45,0,3,74.4
20,Female,58.8,31.1,1830.0,0.3,2.7,42,6,2,77.7
62,Female,70.5,27.4,2178.0,0.13,3.5,59,5,2,81.7
35,Female,84.7,24.9,2273.0,0.36,3.1,32,6,3,88.1
57,Male,73.8,17.4,2173.0,0.35,1.8,20,1,2,67.2
38,Female,64.1,18.3,1622.0,0.33,3.7,86,1,1,80.3
32,Female,55.1,24.0,2661.0,0.24,3.8,36,3,3,95.9
50,Male,63.5,22.0,1872.0,0.33,2.3,11,5,3,91.4
52,Female,69.6,24.9,2222.0,0.24,3.0,20,6,1,85.1
43,Male,46.4,29.5,2297.0,0.32,2.7,12,6,1,78.5
25,Female,57.9,27.5,2064.0,0.36,3.9,32,5,3,96.9
53,Male,62.6,21.2,2273.0,0.37,2.8,69,6,2,100.0
47,Male,67.4,27.7,1967.0,0.24,3.9,75,5,1,93.3
40,Female,69.5,20.3,2844.0,0.36,2.0,60,2,2,80.6
59,Female,63.9,19.4,2122.0,0.13,2.4,29,2,2,69.8
61,Female,75.1,25.5,2470.0,0.13,3.5,36,4,2,80.5
31,Female,71.2,20.7,1872.0,0.26,3.5,81,2,2,95.1
31,Male,66.3,21.4,2416.0,0.3,3.3,15,5,2,99.4
19,Male,76.4,28.0,1985.0,0.15,3.6,44,6,2,100.0
54,Male,75.6,26.6,1782.0,0.24,3.3,70,2,2,81.1
22,Female,55.5,22.5,1880.0,0.13,3.1,0,3,1,65.0
55,Male,69.7,17.5,1946.0,0.28,2.6,52,1,1,70.2
62,Female,78.9,21.1,2233.0,0.36,2.7,27,2,2,76.2
58,Female,80.6,31.8,3063.0,0.32,2.5,52,4,1,57.4
64,Male,73.7,27.9,3021.0,0.21,3.1,43,3,2,67.3
31,Female,67.7,29.7,2103.0,0.4,2.5,66,0,3,74.3
56,Male,74.2,25.0,2488.0,0.3,1.9,38,0,3,82.4
42,Female,78.1,22.6,1824.0,0.34,1.8,9,4,2,81.8
37,Male,71.2,27.6,1569.0,0.3,3.8,50,1,2,78.8
19,Female,72.3,29.1,2209.0,0.4,1.6,13,5,1,68.3
56,Male,67.5,22.1,2364.0,0.35,1.8,78,0,1,84.1
23,Male,56.6,21.1,2435.0,0.26,2.6,5,1,1,74.2
34,Female,68.3,17.9,2524.0,0.21,2.2,38,2,3,69.9
42,Female,63.2,21.0,2101.0,0.3,2.5,79,2,2,99.1
45,Male,63.3,26.7,2222.0,0.28,1.8,81,2,1,77.1
19,Female,84.3,21.6,2446.0,0.29,1.8,47,0,2,83.8
52,Female,79.5,27.7,2558.0,0.2,3.5,24,0,2,57.7
54,Female,53.1,31.9,1928.0,0.23,3.4,32,1,2,59.2
22,Male,59.2,24.1,2263.0,0.27,1.8,82,1,3,93.8
18,Male,66.4,23.9,2395.0,0.35,3.2,74,5,2,100.0
57,Female,63.6,26.2,2244.0,0.33,3.0,66,4,2,90.5
29,Female,73.2,21.7,2013.0,0.14,3.3,64,5,1,93.4
53,Male,57.6,21.4,2201.0,0.17,2.7,39,6,1,87.3
62,Female,79.6,21.5,2359.0,0.11,2.2,24,2,2,76.0
40,Male,69.6,19.4,1972.0,0.1,3.2,56,3,1,78.9
64,Female,66.6,27.6,1841.0,0.17,2.4,31,3,2,61.9
48,Female,69.9,22.0,2818.0,0.34,2.0,45,2,2,68.0
28,Female,65.8,28.4,2256.0,0.37,2.5,3,4,2,80.9
27,Male,49.7,26.1,2482.0,0.22,3.4,22,5,1,91.6
20,Male,70.1,23.9,2263.0,0.27,2.7,79,1,2,97.0
31,Male,66.8,27.2,2515.0,0.31,2.2,74,0,3,78.6
33,Male,60.5,20.2,2224.0,0.39,3.6,21,4,1,95.1
27,Female,81.0,20.9,2376.0,0.37,3.7,32,6,3,100.0
46,Female,76.7,26.9,1867.0,0.12,2.6,40,4,2,68.2
27,Male,94.4,15.2,1670.0,0.17,2.4,61,6,2,87.7
29,Female,78.3,24.1,2057.0,0.11,3.0,37,2,2,81.4
47,Female,63.6,26.4,1772.0,0.28,1.6,55,1,2,63.7
58,Male,60.9,29.2,1565.0,0.31,3.2,62,3,2,79.7
18,Female,65.1,30.1,2291.0,0.19,3.5,76,6,3,100.0
22,Female,63.3,23.5,1669.0,0.36,2.5,84,3,2,97.8
37,Male,71.1,27.1,2485.0,0.24,1.9,75,5,2,85.0
25,Female,54.6,20.8,2632.0,0.4,1.6,54,6,1,93.4
60,Female,76.5,22.2,1767.0,0.1,3.1,50,5,1,77.2
29,Female,70.9,29.5,2287.0,0.13,2.2,89,3,3,79.8
18,Male,75.3,23.8,2757.0,0.19,2.7,64,4,1,100.0
37,Male,58.6,24.6,2058.0,0.11,2.5,56,5,3,88.7
45,Female,72.5,19.9,2383.0,0.33,1.9,85,0,2,82.4
60,Female,83.0,25.7,2918.0,0.12,2.8,26,1,3,76.6
54,Female,61.4,27.0,1697.0,0.32,2.6,56,0,3,77.4
64,Male,61.1,26.9,1894.0,0.12,3.1,54,3,3,87.7
54,Male,77.1,19.2,2369.0,0.18,2.1,71,0,2,85.6
29,Male,60.3,28.0,2852.0,0.35,2.0,81,4,3,94.2
54,Female,67.7,20.0,1987.0,0.39,3.5,3,2,2,76.3
61,Female,84.8,23.9,2931.0,0.22,3.3,64,0,1,65.7
45,Female,61.3,17.5,2240.0,0.39,3.4,55,5,2,97.9
64,Female,85.4,23.3,1610.0,0.29,1.8,52,0,2,75.1
32,Female,66.6,20.0,2677.0,0.22,2.1,43,0,1,71.0
23,Male,58.8,22.2,2061.0,0.34,2.9,15,5,3,100.0
61,Female,76.0,24.2,2335.0,0.19,3.6,22,3,1,69.3
37,Female,71.1,27.3,1702.0,0.18,3.7,30,0,2,52.3
31,Female,70.1,27.2,1974.0,0.3,3.6,27,1,2,71.6
19,Male,62.3,14.7,1751.0,0.22,1.6,49,4,1,70.4
26,Female,71.0,26.7,1719.0,0.14,3.6,15,1,1,67.2
54,Male,49.3,24.8,2229.0,0.12,3.7,40,1,2,79.7
37,Male,72.2,21.8,2370.0,0.34,1.6,8,3,2,84.7
43,Male,83.0,20.5,2036.0,0.3,2.5,1,0,3,86.6
46,Male,52.3,23.8,1769.0,0.22,2.8,42,4,2,85.2
18,Male,65.9,24.9,1817.0,0.37,2.1,65,4,1,95.1
52,Female,61.3,25.5,2311.0,0.22,2.8,79,4,1,82.9
23,Female,54.9,23.2,2233.0,0.31,3.7,76,0,2,92.3
54,Male,49.5,13.9,2316.0,0.37,3.7,48,4,3,90.7
22,Male,58.2,22.0,2668.0,0.35,3.8,20,6,3,100.0
50,Male,67.6,19.3,2373.0,0.25,2.7,18,4,1,83.8
31,Female,81.5,32.2,2323.0,0.3,2.5,56,6,1,72.5
29,Female,54.8,24.2,2911.0,0.22,3.2,76,2,1,72.3
59,Male,72.9,27.0,2118.0,0.29,2.5,59,2,2,74.5
37,Female,72.2,26.5,2915.0,0.18,1.6,18,4,2,56.3
41,Female,86.7,25.2,2627.0,0.23,3.3,63,5,1,78.8
60,Male,75.7,22.3,2111.0,0.16,2.2,34,1,1,76.9
51,Male,76.3,21.8,2441.0,0.11,1.6,32,5,3,92.9
42,Female,77.0,15.9,2135.0,0.28,1.6,66,0,3,75.4
46,Female,60.8,24.6,1769.0,0.36,3.8,84,1,1,79.6
56,Female,64.3,25.2,2198.0,0.11,2.1,86,1,1,74.4
48,Male,81.2,23.8,1760.0,0.16,2.6,47,0,3,76.4
64,Male,49.5,24.6,2270.0,0.24,3.9,59,0,2,76.0
60,Male,63.2,19.2,2440.0,0.3,2.7,44,3,3,94.0
40,Female,56.7,22.8,2135.0,0.15,1.7,74,3,2,77.6
61,Female,72.3,21.4,2269.0,0.12,2.9,67,6,2,95.7
55,Male,65.8,26.7,2264.0,0.26,1.7,67,3,1,74.2
37,Female,76.3,24.2,2453.0,0.35,1.7,14,4,3,80.5
40,Male,68.9,21.4,2227.0,0.11,3.6,71,5,3,100.0
62,Female,54.5,23.4,2106.0,0.2,2.2,87,4,2,87.5
33,Male,55.0,19.8,2440.0,0.3,3.2,14,4,2,96.5
59,Female,69.9,22.7,2248.0,0.14,2.8,22,5,2,81.9
25,Female,62.3,26.3,1559.0,0.17,2.1,59,3,2,74.0
38,Male,64.7,18.7,2095.0,0.26,2.8,13,5,3,94.2
18,Male,79.4,23.8,2045.0,0.39,1.7,1,0,2,83.2
25,Male,77.6,21.0,2244.0,0.19,2.4,42,4,3,100.0
46,Male,88.0,18.7,2212.0,0.25,2.8,70,0,3,83.3
49,Male,66.8,31.5,1615.0,0.22,2.1,15,5,2,64.9
55,Female,63.6,29.0,1752.0,0.37,3.2,85,6,3,93.3
22,Male,74.2,21.6,1914.0,0.12,1.6,27,3,2,84.2
64,Male,64.4,22.8,2219.0,0.27,2.7,31,0,1,68.6
39,Male,64.7,15.9,2522.0,0.35,3.3,70,4,1,85.7
64,Male,68.0,17.6,1719.0,0.4,2.6,85,0,2,84.8
51,Male,86.5,19.5,1998.0,0.31,3.7,1,6,1,94.0
18,Female,77.0,23.9,2185.0,0.21,3.1,71,3,3,100.0
43,Male,78.1,23.5,1921.0,0.22,3.9,6,4,3,89.1
60,Male,86.1,25.3,2226.0,0.21,2.2,37,6,2,84.1
27,Male,79.0,26.7,2392.0,0.28,3.8,47,4,2,88.7
47,Female,58.7,25.1,1973.0,0.32,3.0,84,3,2,92.0
35,Female,78.9,19.7,2298.0,0.35,3.4,85,1,2,97.0
34,Male,80.1,25.3,2166.0,0.22,3.8,81,2,2,93.9
43,Male,76.5,26.5,1855.0,0.32,2.9,72,3,2,83.1
25,Female,68.0,22.3,2158.0,0.37,3.7,1,5,3,100.0
64,Female,75.5,16.6,2337.0,0.38,2.9,41,0,1,70.0
57,Female,69.8,28.7,2624.0,0.31,3.0,41,1,2,69.2
29,Male,60.2,24.4,2693.0,0.29,2.6,80,3,2,97.4
44,Male,62.7,12.9,2030.0,0.26,1.9,19,2,3,67.8
25,Female,77.0,32.3,2012.0,0.15,2.9,5,4,1,48.2
42,Male,60.9,22.1,2212.0,0.14,3.9,10,5,2,92.1
63,Female,61.9,33.8,2037.0,0.25,3.5,68,2,2,75.0
21,Female,77.5,25.5,2564.0,0.15,3.4,73,6,2,96.6
50,Female,71.3,23.2,2230.0,0.27,3.1,86,2,2,90.5
18,Male,75.8,24.7,2217.0,0.29,2.4,39,5,2,100.0
36,Female,57.7,21.2,2393.0,0.26,1.9,35,6,1,88.7
48,Female,75.5,24.2,2248.0,0.11,2.1,50,3,2,70.0
33,Male,63.4,32.0,2292.0,0.12,1.5,46,4,2,62.8
31,Female,59.8,20.4,2279.0,0.13,3.2,16,4,3,99.4
22,Male,64.9,26.1,2157.0,0.15,3.5,25,2,1,85.6
58,Female,83.6,21.1,1929.0,0.4,2.2,52,3,2,87.3
43,Male,66.4,23.3,2728.0,0.2,1.7,47,6,2,89.5
45,Female,92.0,31.9,1928.0,0.19,2.3,26,4,1,51.1
19,Female,49.4,26.1,2696.0,0.12,2.2,45,4,2,75.3
23,Female,54.5,27.0,2302.0,0.29,2.6,66,6,1,92.7
26,Female,83.2,24.3,2020.0,0.3,2.2,18,0,1,61.2
50,Female,85.8,34.8,2366.0,0.15,2.3,71,2,2,52.5
58,Male,61.4,20.2,2436.0,0.38,3.8,80,1,2,92.8
42,Male,70.7,17.7,2715.0,0.34,2.3,64,2,1,77.3
30,Female,77.1,30.7,1805.0,0.17,3.5,70,3,2,72.0
26,Female,67.7,22.5,2158.0,0.25,3.1,35,6,2,95.1
30,Female,71.5,25.6,2613.0,0.24,2.3,66,5,3,86.4
48,Male,70.1,30.9,2424.0,0.2,3.5,82,6,2,90.1
58,Male,55.2,25.7,2346.0,0.35,3.0,41,6,1,94.4
28,Female,66.6,32.9,2644.0,0.13,1.5,66,5,2,65.3
21,Male,70.1,24.5,2146.0,0.22,1.7,68,4,2,97.5
51,Female,71.0,21.2,1481.0,0.23,3.4,48,4,1,81.6
55,Female,52.7,14.6,2090.0,0.24,2.6,36,0,2,59.5
63,Female,77.5,25.2,2804.0,0.36,2.5,45,4,3,76.7
21,Male,71.3,15.1,2290.0,0.17,1.9,79,4,3,93.3
55,Female,59.4,25.3,1947.0,0.13,1.9,55,5,2,74.1
36,Female,88.0,29.8,2600.0,0.29,3.5,62,1,2,68.7
23,Female,66.5,23.9,2453.0,0.15,3.6,77,2,1,85.3
51,Male,67.2,24.8,2244.0,0.12,2.9,29,4,2,84.8
35,Male,76.4,27.7,2376.0,0.23,2.2,62,3,1,75.8
30,Male,88.8,26.7,1895.0,0.17,3.8,75,1,1,79.8
58,Female,76.8,28.6,2091.0,0.21,3.1,25,1,2,68.7
40,Male,78.3,23.9,2181.0,0.18,3.5,22,0,3,83.9
36,Female,60.0,15.0,2530.0,0.13,1.5,85,3,1,66.8
62,Male,70.9,28.7,2035.0,0.27,2.6,19,1,2,62.4
28,Female,64.7,23.0,2192.0,0.11,3.7,45,2,1,87.2
18,Male,77.0,20.5,2632.0,0.39,2.3,79,3,2,98.4
41,Female,78.0,25.3,2957.0,0.2,3.3,30,2,3,78.3
24,Male,86.3,24.7,1939.0,0.31,3.1,66,0,1,77.7
42,Male,48.4,21.0,2242.0,0.34,1.9,20,0,2,86.7
38,Male,63.7,18.9,1748.0,0.18,3.4,50,4,1,80.8
32,Female,83.0,25.9,2196.0,0.32,1.8,38,2,2,66.7
18,Male,56.0,20.6,2113.0,0.35,3.3,62,5,2,100.0
29,Male,78.1,24.5,2575.0,0.17,4.0,68,2,2,93.2
24,Male,81.3,25.5,1848.0,0.4,3.9,19,0,2,81.0
32,Male,69.7,27.9,1807.0,0.11,3.5,22,5,3,89.1
38,Female,55.8,32.5,2656.0,0.17,2.8,41,2,1,51.5
36,Male,68.8,24.9,2010.0,0.33,3.2,72,3,2,100.0
46,Female,84.6,22.3,2259.0,0.16,3.3,2,4,2,79.3
42,Female,85.4,30.6,2289.0,0.31,1.5,26,4,3,59.2
50,Female,72.1,28.2,1964.0,0.36,1.8,73,3,3,77.2
49,Female,60.2,24.7,1964.0,0.39,3.0,79,1,1,77.5
52,Male,87.4,24.9,2538.0,0.24,1.5,23,6,3,83.2
61,Female,78.2,24.1,2403.0,0.39,3.8,86,5,2,100.0
55,Female,60.9,24.6,2195.0,0.22,2.7,8,5,3,86.1
43,Female,73.4,23.6,2159.0,0.17,2.1,1,2,2,61.3
28,Female,73.0,20.1,2295.0,0.25,2.5,5,6,1,83.0
52,Male,63.6,24.0,2315.0,0.29,3.6,70,6,2,96.1
25,Male,73.5,31.0,2578.0,0.24,3.8,78,1,2,78.8
63,Female,81.1,20.7,2194.0,0.27,1.8,20,1,1,64.4
31,Female,67.0,22.9,2333.0,0.22,3.4,86,2,2,94.7
27,Female,82.1,20.4,2415.0,0.26,2.9,28,6,2,95.8
19,Male,52.4,28.6,2421.0,0.39,3.0,12,5,3,91.1
63,Male,92.2,27.3,2635.0,0.25,3.4,68,6,2,99.2
26,Male,70.6,18.9,2196.0,0.18,2.1,41,0,2,83.1
20,Male,80.7,15.9,2030.0,0.33,2.8,0,2,3,88.2
38,Male,72.2,27.5,2093.0,0.2,2.3,19,0,2,71.0
43,Female,61.8,18.6,2392.0,0.34,1.7,42,3,2,71.1
25,Male,69.6,27.3,2168.0,0.12,1.8,0,0,1,60.1
19,Male,50.9,21.4,2886.0,0.2,1.8,39,1,2,85.8
23,Female,76.9,26.8,2204.0,0.13,3.0,6,1,1,75.0
45,Male,71.9,25.8,1914.0,0.13,1.8,34,1,3,78.4
46,Male,68.1,21.9,2297.0,0.3,2.9,51,6,3,100.0
43,Male,77.5,20.5,2662.0,0.22,3.0,33,5,1,75.4
42,Female,70.4,26.3,1955.0,0.36,3.8,49,6,1,79.9
29,Male,76.1,21.2,1947.0,0.25,3.1,68,5,2,100.0
22,Female,79.6,28.4,2144.0,0.19,4.0,28,0,1,68.4
51,Female,64.5,20.7,2006.0,0.32,1.6,70,1,2,75.4
54,Male,61.6,25.4,1795.0,0.29,3.3,0,4,2,68.5
32,Male,52.8,22.4,1738.0,0.34,1.6,72,2,2,93.2
61,Male,71.2,24.0,2270.0,0.29,3.3,57,1,3,86.2
53,Male,74.5,21.2,2415.0,0.15,2.5,64,5,2,100.0
32,Female,56.8,23.3,1990.0,0.3,3.0,16,0,2,66.5
60,Male,84.2,13.8,2179.0,0.22,2.3,61,1,2,67.3
40,Female,61.8,20.7,2255.0,0.24,1.9,78,6,3,98.4
23,Female,49.0,21.6,1868.0,0.38,3.3,41,0,1,84.5
63,Female,84.9,23.7,2458.0,0.21,3.8,27,6,2,85.3
61,Female,50.3,29.2,2264.0,0.28,2.0,2,2,1,48.9
60,Female,79.6,21.2,2357.0,0.21,3.8,4,0,1,65.3
62,Male,77.2,29.7,2404.0,0.13,1.9,65,2,2,64.3
38,Female,73.2,20.6,2928.0,0.24,3.3,53,1,2,77.9
40,Female,64.8,19.6,1893.0,0.28,3.9,37,6,2,96.0
60,Male,75.0,16.5,1932.0,0.22,1.9,79,5,2,89.5
33,Male,80.5,26.4,2705.0,0.22,2.6,43,4,2,85.7
64,Female,60.1,24.3,2396.0,0.35,2.3,80,1,1,77.5
32,Female,79.8,26.2,2221.0,0.11,2.5,75,2,3,75.2
42,Male,79.3,24.5,2057.0,0.19,3.4,89,5,2,100.0
53,Female,72.9,24.0,2130.0,0.34,3.2,56,3,1,76.8
28,Male,64.6,25.1,2136.0,0.38,3.9,70,3,1,99.3
32,Male,79.4,32.6,1752.0,0.22,2.0,23,3,1,57.0
21,Female,75.1,22.1,2492.0,0.37,2.9,79,6,2,100.0
38,Male,59.8,32.2,1597.0,0.16,2.6,81,1,2,56.9
30,Female,66.3,27.4,1945.0,0.17,3.8,58,0,1,80.6
39,Female,78.2,25.5,2070.0,0.35,1.5,7,4,2,79.6
36,Female,71.1,26.2,2843.0,0.37,4.0,89,5,3,97.3
51,Male,80.9,11.2,2170.0,0.17,2.7,81,4,1,67.6
31,Female,66.6,23.0,2295.0,0.12,3.1,1,5,1,91.9
21,Male,60.0,21.3,1937.0,0.13,2.4,40,6,2,100.0
63,Female,91.9,32.4,2461.0,0.18,3.6,86,1,2,70.1
44,Female,53.2,22.6,3086.0,0.33,2.9,55,2,2,69.9
46,Male,65.0,23.9,2347.0,0.25,3.2,47,1,2,91.2
64,Female,72.8,23.8,2099.0,0.24,3.1,21,3,1,67.5
45,Female,79.9,18.8,1590.0,0.28,2.4,17,2,2,65.6
52,Male,76.5,21.8,2408.0,0.37,1.7,78,4,3,100.0
25,Male,93.1,27.3,1904.0,0.13,3.5,40,1,3,83.0
33,Male,68.8,15.5,1973.0,0.31,2.2,66,0,2,74.8
59,Female,61.3,25.2,2480.0,0.38,3.6,47,0,1,74.7
53,Male,67.8,20.4,2058.0,0.16,3.0,22,6,2,84.9
47,Male,66.8,29.2,2172.0,0.35,2.4,1,4,2,77.3
35,Female,69.3,25.6,2425.0,0.31,3.0,3,2,1,71.9
19,Male,60.2,17.9,1988.0,0.1,3.1,25,3,2,86.3
30,Female,77.8,22.3,1813.0,0.17,3.3,18,0,3,83.2
21,Female,73.7,25.8,2339.0,0.28,3.6,48,0,2,77.8
43,Male,57.4,22.8,2426.0,0.25,1.9,73,1,2,75.6
42,Female,79.7,24.6,2027.0,0.26,3.9,85,5,2,87.9
47,Male,61.9,23.9,2012.0,0.17,2.5,52,6,1,91.2
28,Male,58.2,27.5,1870.0,0.3,3.7,5,4,2,86.5
24,Male,70.9,25.8,2414.0,0.18,2.1,61,0,3,81.6
48,Male,52.4,23.8,2776.0,0.22,1.6,0,1,3,71.9
61,Female,75.9,24.1,2479.0,0.21,2.9,15,2,2,65.5
27,Female,41.6,19.7,2173.0,0.3,2.3,51,5,2,90.1
56,Male,59.7,29.9,2415.0,0.13,4.0,6,0,1,51.1
30,Male,85.8,35.8,1950.0,0.16,1.8,87,6,2,84.6
48,Female,63.1,22.7,2311.0,0.16,1.6,34,4,2,79.7
24,Male,64.9,24.2,1874.0,0.13,1.6,77,1,2,83.5
